post_id,title,slug,post_url,category,date,source_url,source_tar_path,source_size_mb,article_image,article_width,article_height,article_size_mb,thumb_image,thumb_width,thumb_height,thumb_size_mb
4907,Došao je i taj dan,dosao-je-i-taj-dan,novosti/dosao-je-i-taj-dan.html,Novosti,06.05.2022.,https://sovelebit.wordpress.com/wp-content/uploads/2022/05/img_3261.jpg?w=1080,2022/05/img_3261.jpg,1.624,assets/legacy-wordpress-featured/2022/05/4907-dosao-je-i-taj-dan.webp,1600,1200,0.423,assets/legacy-wordpress-thumbs/2022/05/4907-dosao-je-i-taj-dan.webp,640,480,0.062
4859,Izlet škole u Rokinu bezdanu,4859,novosti/4859.html,Speleoškola,20.04.2022.,https://sovelebit.wordpress.com/wp-content/uploads/2022/04/img_20220409_130704_burst1.jpg?w=810,2022/04/img_20220409_130704_burst1.jpg,2.175,assets/legacy-wordpress-featured/2022/04/4859-4859.webp,1200,1600,0.508,assets/legacy-wordpress-thumbs/2022/04/4859-4859.webp,480,640,0.028
4831,Ponorac i naučena lekcija,ponorac-i-naucena-lekcija,novosti/ponorac-i-naucena-lekcija.html,Speleoškola,07.04.2022.,https://sovelebit.wordpress.com/wp-content/uploads/2022/04/05271242.jpg?w=1080,2022/04/05271242.jpg,2.172,assets/legacy-wordpress-featured/2022/04/4831-ponorac-i-naucena-lekcija.webp,1600,1066,0.484,assets/legacy-wordpress-thumbs/2022/04/4831-ponorac-i-naucena-lekcija.webp,640,426,0.08
4812,Koka na krošnji,koka-na-krosnji,novosti/koka-na-krosnji.html,Razno,04.04.2022.,https://sovelebit.wordpress.com/wp-content/uploads/2022/04/sp-3.jpg?w=790,2022/04/sp-3.jpg,1.019,assets/legacy-wordpress-featured/2022/04/4812-koka-na-krosnji.webp,1170,1600,0.284,assets/legacy-wordpress-thumbs/2022/04/4812-koka-na-krosnji.webp,468,640,0.071
4764,2. izlet speleološke škole SOV,2-vikend-speleoloske-skole-sov,novosti/2-vikend-speleoloske-skole-sov.html,Novosti,30.03.2022.,https://sovelebit.wordpress.com/wp-content/uploads/2022/03/drugi-vikend-zica.jpg,2022/03/drugi-vikend-zica.jpg,0.045,assets/legacy-wordpress-featured/2022/03/4764-2-vikend-speleoloske-skole-sov.webp,320,426,0.041,assets/legacy-wordpress-thumbs/2022/03/4764-2-vikend-speleoloske-skole-sov.webp,320,426,0.034
4737,Prvi izlet 52. speleološke škole,prvi-izlet-52-speleoloske-skole,novosti/prvi-izlet-52-speleoloske-skole.html,Speleoškola,23.03.2022.,https://sovelebit.wordpress.com/wp-content/uploads/2022/03/flir03.jpg?w=1080,2022/03/flir03.jpg,0.332,assets/legacy-wordpress-featured/2022/03/4737-prvi-izlet-52-speleoloske-skole.webp,1302,794,0.044,assets/legacy-wordpress-thumbs/2022/03/4737-prvi-izlet-52-speleoloske-skole.webp,640,390,0.016
4705,Promocija novog Velebitena!,promocija-novog-velebitena,novosti/promocija-novog-velebitena.html,Novosti,22.02.2022.,https://sovelebit.wordpress.com/wp-content/uploads/2022/01/reklama-velebiten-55web.jpg?w=898,2022/01/reklama-velebiten-55web.jpg,1.699,assets/legacy-wordpress-featured/2022/01/4705-promocija-novog-velebitena.webp,1330,1600,0.153,assets/legacy-wordpress-thumbs/2022/01/4705-promocija-novog-velebitena.webp,532,640,0.028
4672,Speleološki početak godine u Istri,speleoloski-pocetak-godine-u-istri,novosti/speleoloski-pocetak-godine-u-istri.html,Istraživanja,18.01.2022.,https://sovelebit.wordpress.com/wp-content/uploads/2022/01/autor-teksta-raki.jpg?w=693,2022/01/autor-teksta-raki.jpg,0.17,assets/legacy-wordpress-featured/2022/01/4672-speleoloski-pocetak-godine-u-istri.webp,693,611,0.094,assets/legacy-wordpress-thumbs/2022/01/4672-speleoloski-pocetak-godine-u-istri.webp,640,564,0.064
4638,52. speleološka škola,52-speleoloska-skola,novosti/52-speleoloska-skola.html,Novosti,12.01.2022.,https://sovelebit.wordpress.com/wp-content/uploads/2022/01/poste-speleo-skola-page-001.jpg?w=764,2022/01/poste-speleo-skola-page-001.jpg,0.21,assets/legacy-wordpress-featured/2022/01/4638-52-speleoloska-skola.webp,1131,1600,0.117,assets/legacy-wordpress-thumbs/2022/01/4638-52-speleoloska-skola.webp,452,640,0.028
4575,Produženi vikend u JSC- ulaz Kita,produzeni-vikend-u-jsc-ulaz-kita,novosti/produzeni-vikend-u-jsc-ulaz-kita.html,Istraživanja,23.06.2021.,https://sovelebit.wordpress.com/wp-content/uploads/2021/06/1-jsc_lipanj.jpg?w=1080,2021/06/1-jsc_lipanj.jpg,0.397,assets/legacy-wordpress-featured/2021/06/4575-produzeni-vikend-u-jsc-ulaz-kita.webp,1600,1600,0.104,assets/legacy-wordpress-thumbs/2021/06/4575-produzeni-vikend-u-jsc-ulaz-kita.webp,640,640,0.019
4549,Ekspedicija Nedam 2021.,ekspedicija-nedam-2021,novosti/ekspedicija-nedam-2021.html,Istraživanja,26.05.2021.,https://sovelebit.wordpress.com/wp-content/uploads/2020/08/jenny_nedam2020_3.jpg?w=720,2020/08/jenny_nedam2020_3.jpg,0.063,assets/legacy-wordpress-featured/2020/08/4549-ekspedicija-nedam-2021.webp,720,960,0.063,assets/legacy-wordpress-thumbs/2020/08/4549-ekspedicija-nedam-2021.webp,480,640,0.029
4498,Nacrt i morfologija špilje Munižabe,nacrt-i-morfologija-spilje-munizabe,novosti/nacrt-i-morfologija-spilje-munizabe.html,Istraživanja,27.04.2021.,https://sovelebit.wordpress.com/wp-content/uploads/2021/04/munizaba-profil-2008-m1-5000.jpg?w=1080,2021/04/munizaba-profil-2008-m1-5000.jpg,0.461,assets/legacy-wordpress-featured/2021/04/4498-nacrt-i-morfologija-spilje-munizabe.webp,1600,1089,0.079,assets/legacy-wordpress-thumbs/2021/04/4498-nacrt-i-morfologija-spilje-munizabe.webp,640,435,0.018
4385,Munižaba (pregled istraživanja 1998.-2025.),munizaba-pregled-istrazivanja,novosti/munizaba-pregled-istrazivanja.html,Istraživanja,27.04.2021.,https://sovelebit.wordpress.com/wp-content/uploads/2021/04/001-munizaba_foto_d_baksic_-ulaz.jpg?w=1024,2021/04/001-munizaba_foto_d_baksic_-ulaz.jpg,0.132,assets/legacy-wordpress-featured/2021/04/4385-munizaba-pregled-istrazivanja.webp,1024,768,0.051,assets/legacy-wordpress-thumbs/2021/04/4385-munizaba-pregled-istrazivanja.webp,640,480,0.018
4349,Nastavak istraživanja u JSC,nastavak-istrazivanja-u-jsc,novosti/nastavak-istrazivanja-u-jsc.html,Istraživanja,30.03.2021.,https://sovelebit.wordpress.com/wp-content/uploads/2021/03/17_raki-na-ulazu_lh.jpg,2021/03/17_raki-na-ulazu_lh.jpg,4.239,assets/legacy-wordpress-featured/2021/03/4349-nastavak-istrazivanja-u-jsc.webp,1600,1200,0.545,assets/legacy-wordpress-thumbs/2021/03/4349-nastavak-istrazivanja-u-jsc.webp,640,480,0.084
4335,"Projekt ""Novi fosili"" - poziv članovima PDSV",projekt-novi-fosili-poziv-clanovima-so-pdsv,novosti/projekt-novi-fosili-poziv-clanovima-so-pdsv.html,Razno,22.03.2021.,https://sovelebit.wordpress.com/wp-content/uploads/2021/03/2pred-velebitom1.jpg?w=862,2021/03/2pred-velebitom1.jpg,0.921,assets/legacy-wordpress-featured/2021/03/4335-projekt-novi-fosili-poziv-clanovima-so-pdsv.webp,862,616,0.057,assets/legacy-wordpress-thumbs/2021/03/4335-projekt-novi-fosili-poziv-clanovima-so-pdsv.webp,640,457,0.031
4318,Velebitaši u Mic-po-mic penju,velebitasi-u-mic-po-mic-penju,novosti/velebitasi-u-mic-po-mic-penju.html,Istraživanja,15.03.2021.,https://sovelebit.wordpress.com/wp-content/uploads/2021/03/g0020013.jpg?w=1080,2021/03/g0020013.jpg,0.973,assets/legacy-wordpress-featured/2021/03/4318-velebitasi-u-mic-po-mic-penju.webp,1600,1200,0.057,assets/legacy-wordpress-thumbs/2021/03/4318-velebitasi-u-mic-po-mic-penju.webp,640,480,0.01
4293,Speleoškolica kao san,speleoskolica-kao-san,novosti/speleoskolica-kao-san.html,Speleoškola,04.03.2021.,https://sovelebit.wordpress.com/wp-content/uploads/2021/03/50.-skola_4_autorica.jpg?w=1080,2021/03/50.-skola_4_autorica.jpg,0.425,assets/legacy-wordpress-featured/2021/03/4293-speleoskolica-kao-san.webp,1560,1170,0.355,assets/legacy-wordpress-thumbs/2021/03/4293-speleoskolica-kao-san.webp,640,480,0.079
4272,"O užetu, užetima i užadi",o-uzetu-uzetima-i-uzadi,novosti/o-uzetu-uzetima-i-uzadi.html,Edukacija,03.03.2021.,https://sovelebit.wordpress.com/wp-content/uploads/2021/03/o-uzadi-2.jpg?w=640,2021/03/o-uzadi-2.jpg,0.025,assets/legacy-wordpress-featured/2021/03/4272-o-uzetu-uzetima-i-uzadi.webp,640,960,0.015,assets/legacy-wordpress-thumbs/2021/03/4272-o-uzetu-uzetima-i-uzadi.webp,426,640,0.008
4230,Kreće 51. Zagrebačka speleološka škola,krece-51-zagrebacka-speleoloska-skola,novosti/krece-51-zagrebacka-speleoloska-skola.html,Novosti,11.02.2021.,https://sovelebit.wordpress.com/wp-content/uploads/2021/02/505a8072.jpg?w=1080,2021/02/505a8072.jpg,0.168,assets/legacy-wordpress-featured/2021/02/4230-krece-51-zagrebacka-speleoloska-skola.webp,1350,900,0.085,assets/legacy-wordpress-thumbs/2021/02/4230-krece-51-zagrebacka-speleoloska-skola.webp,640,426,0.025
4175,Stupina jama,stupina-jama,novosti/stupina-jama.html,Istraživanja,13.01.2021.,https://sovelebit.wordpress.com/wp-content/uploads/2021/01/stupinajamatopo.jpg?w=578,2021/01/stupinajamatopo.jpg,0.376,assets/legacy-wordpress-featured/2021/01/4175-stupina-jama.webp,856,1600,0.042,assets/legacy-wordpress-thumbs/2021/01/4175-stupina-jama.webp,342,640,0.01
4160,Velebiten br. 54,velebiten-br-54,novosti/velebiten-br-54.html,Novosti,05.01.2021.,https://sovelebit.wordpress.com/wp-content/uploads/2021/01/novi-velebiten.jpg?w=938,2021/01/novi-velebiten.jpg,0.506,assets/legacy-wordpress-featured/2021/01/4160-velebiten-br-54.webp,1390,1600,0.198,assets/legacy-wordpress-thumbs/2021/01/4160-velebiten-br-54.webp,556,640,0.035
4135,Špiljari na Sv. brdu i u jami Duša na Crnopcu,spiljari-na-sv-brdu-i-u-jami-dusa-na-crnopcu,novosti/spiljari-na-sv-brdu-i-u-jami-dusa-na-crnopcu.html,Novosti,21.12.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/12/bivakiranje-na-crnopcu.jpg?w=1080,2020/12/bivakiranje-na-crnopcu.jpg,1.06,assets/legacy-wordpress-featured/2020/12/4135-spiljari-na-sv-brdu-i-u-jami-dusa-na-crnopcu.webp,1600,1200,0.06,assets/legacy-wordpress-thumbs/2020/12/4135-spiljari-na-sv-brdu-i-u-jami-dusa-na-crnopcu.webp,640,480,0.008
4119,Speleološko-planinarski logor za djecu,speleolosko-planinarski-logor-za-djecu,novosti/speleolosko-planinarski-logor-za-djecu.html,Novosti,13.11.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/11/dsc00451.jpg?w=1080,2020/11/dsc00451.jpg,2.307,assets/legacy-wordpress-featured/2020/11/4119-speleolosko-planinarski-logor-za-djecu.webp,1600,1200,0.214,assets/legacy-wordpress-thumbs/2020/11/4119-speleolosko-planinarski-logor-za-djecu.webp,640,480,0.037
4086,Počinje 50. speleoškola!,pocinje-50-speleoskola,novosti/pocinje-50-speleoskola.html,Speleoškola,23.09.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/09/50_b-stock.jpg,2020/09/50_b-stock.jpg,0.316,assets/legacy-wordpress-featured/2020/09/4086-pocinje-50-speleoskola.webp,1131,1600,0.099,assets/legacy-wordpress-thumbs/2020/09/4086-pocinje-50-speleoskola.webp,452,640,0.025
4064,"Završetak speleološke ekspedicije ""Nedam 2020""",4064,novosti/4064.html,Istraživanja,25.08.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/08/nedam-2020_novi-nacrt.jpg,2020/08/nedam-2020_novi-nacrt.jpg,0.05,assets/legacy-wordpress-featured/2020/08/4064-4064.webp,715,960,0.035,assets/legacy-wordpress-thumbs/2020/08/4064-4064.webp,476,640,0.017
4044,Novosti iz jame Nedam,novosti-iz-jame-nedam,novosti/novosti-iz-jame-nedam.html,Novosti,04.08.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/08/posjet-hps.jpg,2020/08/posjet-hps.jpg,0.157,assets/legacy-wordpress-featured/2020/08/4044-novosti-iz-jame-nedam.webp,800,533,0.096,assets/legacy-wordpress-thumbs/2020/08/4044-novosti-iz-jame-nedam.webp,640,426,0.055
3965,Jama Nedam ide dalje,jama-nedam-ide-dalje,novosti/jama-nedam-ide-dalje.html,Istraživanja,01.07.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/07/nedam.jpg,2020/07/nedam.jpg,0.024,assets/legacy-wordpress-featured/2020/07/3965-jama-nedam-ide-dalje.webp,640,959,0.015,assets/legacy-wordpress-thumbs/2020/07/3965-jama-nedam-ide-dalje.webp,427,640,0.006
3934,Nedam - predakcija predakcije,nedam-predakcija-predakcije,novosti/nedam-predakcija-predakcije.html,Istraživanja,14.06.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/06/stvari-iz-bivka-koje-je-razbacala-voda_-marko-rakovac.jpg,2020/06/stvari-iz-bivka-koje-je-razbacala-voda_-marko-rakovac.jpg,0.078,assets/legacy-wordpress-featured/2020/06/3934-nedam-predakcija-predakcije.webp,960,720,0.096,assets/legacy-wordpress-thumbs/2020/06/3934-nedam-predakcija-predakcije.webp,640,480,0.035
3905,Velebitaši na Plitvicama,velebitasi-na-plitvicama,novosti/velebitasi-na-plitvicama.html,Istraživanja,25.05.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/05/plitvice-2020_1.jpeg,2020/05/plitvice-2020_1.jpeg,0.238,assets/legacy-wordpress-featured/2020/05/3905-velebitasi-na-plitvicama.webp,738,1600,0.2,assets/legacy-wordpress-thumbs/2020/05/3905-velebitasi-na-plitvicama.webp,295,640,0.046
3872,Započela speleološka istraživanja u NP Plitvička jezera,speleoloski-susreti-na-plitvicama,novosti/speleoloski-susreti-na-plitvicama.html,Istraživanja,18.05.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/05/sd-veles-sk-ursus-spelaeus-so-velebit_10.jpg,2020/05/sd-veles-sk-ursus-spelaeus-so-velebit_10.jpg,0.921,assets/legacy-wordpress-featured/2020/05/3872-speleoloski-susreti-na-plitvicama.webp,1600,1200,0.464,assets/legacy-wordpress-thumbs/2020/05/3872-speleoloski-susreti-na-plitvicama.webp,640,480,0.091
3824,"Jama Patkov gušt, Sjeverni Velebit",jama-patkov-gust-sjeverni-velebit,novosti/jama-patkov-gust-sjeverni-velebit.html,Uncategorized,25.04.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/04/2008-patkov-gust_02.jpg,2020/04/2008-patkov-gust_02.jpg,0.109,assets/legacy-wordpress-featured/2020/04/3824-jama-patkov-gust-sjeverni-velebit.webp,800,533,0.053,assets/legacy-wordpress-thumbs/2020/04/3824-jama-patkov-gust-sjeverni-velebit.webp,640,426,0.025
3804,Jama pod Kamenitim vratima,jama-pod-kamenitim-vratima,novosti/jama-pod-kamenitim-vratima.html,Uncategorized,18.04.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/04/djuro-sekelj-i-robert-erhardt-na-345-metara-snimio-d.-petricioli.jpg,2020/04/djuro-sekelj-i-robert-erhardt-na-345-metara-snimio-d.-petricioli.jpg,0.225,assets/legacy-wordpress-featured/2020/04/3804-jama-pod-kamenitim-vratima.webp,526,722,0.174,assets/legacy-wordpress-thumbs/2020/04/3804-jama-pod-kamenitim-vratima.webp,466,640,0.116
3727,Dachstein Mammuthöhle - zimska speleologija,dachstein-mammuthohle-zimska-speleologija,novosti/dachstein-mammuthohle-zimska-speleologija.html,Putopisi,16.04.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/04/dmhprofil001.jpg,2020/04/dmhprofil001.jpg,1.438,assets/legacy-wordpress-featured/2020/04/3727-dachstein-mammuthohle-zimska-speleologija.webp,1168,1600,0.135,assets/legacy-wordpress-thumbs/2020/04/3727-dachstein-mammuthohle-zimska-speleologija.webp,467,640,0.022
3592,Voronya 2009.,voronya-2009,novosti/voronya-2009.html,Putopisi,14.04.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/04/051-game-over-2080-baksa-i-robi-foto-dimitrij-fedotov.jpg,2020/04/051-game-over-2080-baksa-i-robi-foto-dimitrij-fedotov.jpg,0.192,assets/legacy-wordpress-featured/2020/04/3592-voronya-2009.webp,1024,768,0.081,assets/legacy-wordpress-thumbs/2020/04/3592-voronya-2009.webp,640,480,0.028
3454,Kuba - put u prošlost,kuba-put-u-proslost,novosti/kuba-put-u-proslost.html,Putopisi,11.04.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/04/001-habana.jpg,2020/04/001-habana.jpg,0.324,assets/legacy-wordpress-featured/2020/04/3454-kuba-put-u-proslost.webp,1600,1200,0.143,assets/legacy-wordpress-thumbs/2020/04/3454-kuba-put-u-proslost.webp,640,480,0.026
3443,Speleološka ekspedicija 'Kuba 2004-2005.',speleoloska-ekspedicija-kuba-2004-2005,novosti/speleoloska-ekspedicija-kuba-2004-2005.html,Putopisi,11.04.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/04/krskube.jpg,2020/04/krskube.jpg,0.18,assets/legacy-wordpress-featured/2020/04/3443-speleoloska-ekspedicija-kuba-2004-2005.webp,1600,766,0.075,assets/legacy-wordpress-thumbs/2020/04/3443-speleoloska-ekspedicija-kuba-2004-2005.webp,640,306,0.015
3431,Živi svijet i osnovni pojmovi u speleologiji,zivi-svijet-i-osnovni-pojmovi-u-speleologiji,novosti/zivi-svijet-i-osnovni-pojmovi-u-speleologiji.html,Edukacija,11.04.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/04/2006-spiljaprovala-zumbera-foto_d_paar.jpg,2020/04/2006-spiljaprovala-zumbera-foto_d_paar.jpg,0.463,assets/legacy-wordpress-featured/2020/04/3431-zivi-svijet-i-osnovni-pojmovi-u-speleologiji.webp,1155,1505,0.232,assets/legacy-wordpress-thumbs/2020/04/3431-zivi-svijet-i-osnovni-pojmovi-u-speleologiji.webp,491,640,0.029
3402,Pijavica Croatobranchus mestrovi,pijavica-croatobranchus-mestrovi,novosti/pijavica-croatobranchus-mestrovi.html,Edukacija,11.04.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/04/velebita10_croatobranchus_dp.jpg,2020/04/velebita10_croatobranchus_dp.jpg,0.085,assets/legacy-wordpress-featured/2020/04/3402-pijavica-croatobranchus-mestrovi.webp,640,480,0.062,assets/legacy-wordpress-thumbs/2020/04/3402-pijavica-croatobranchus-mestrovi.webp,640,480,0.049
3323,"Sistem BC-4, Mala Boka",sistem-bc-4-mala-boka,novosti/sistem-bc-4-mala-boka.html,Putopisi,10.04.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/04/mala-boka_2.-pristup.jpg,2020/04/mala-boka_2.-pristup.jpg,0.107,assets/legacy-wordpress-featured/2020/04/3323-sistem-bc-4-mala-boka.webp,800,534,0.059,assets/legacy-wordpress-thumbs/2020/04/3323-sistem-bc-4-mala-boka.webp,640,427,0.032
3302,"Glavu gore, nema predaje!",glavu-gore-nema-predaje,novosti/glavu-gore-nema-predaje.html,Novosti,02.04.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/04/sov_cz_glavu-gore.jpg,2020/04/sov_cz_glavu-gore.jpg,0.047,assets/legacy-wordpress-featured/2020/04/3302-glavu-gore-nema-predaje.webp,600,398,0.036,assets/legacy-wordpress-thumbs/2020/04/3302-glavu-gore-nema-predaje.webp,600,398,0.029
3293,Odgovorno i u prirodu za vrijeme pandemije,odgovorno-i-u-prirodu-za-vrijeme-pandemije,novosti/odgovorno-i-u-prirodu-za-vrijeme-pandemije.html,Novosti,17.03.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/03/hgss_400x400.jpg,2020/03/hgss_400x400.jpg,0.037,assets/legacy-wordpress-featured/2020/03/3293-odgovorno-i-u-prirodu-za-vrijeme-pandemije.webp,400,400,0.023,assets/legacy-wordpress-thumbs/2020/03/3293-odgovorno-i-u-prirodu-za-vrijeme-pandemije.webp,400,400,0.018
3234,Đula-Medvedica; nakon 85 godina ponovo kroz Poljakov prolaz,3234,novosti/3234.html,Istraživanja,24.02.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/02/poljakov-prolaz-foto-dalibor-paar.jpg,2020/02/poljakov-prolaz-foto-dalibor-paar.jpg,1.833,assets/legacy-wordpress-featured/2020/02/3234-3234.webp,1600,1200,0.214,assets/legacy-wordpress-thumbs/2020/02/3234-3234.webp,640,480,0.043
3109,2019-a godina na našem portalu...,2019-a-godina-na-nasem-portalu,novosti/2019-a-godina-na-nasem-portalu.html,Novosti,24.01.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/01/1.-od-kuda-su-nas-sve-posjetili.jpg,2020/01/1.-od-kuda-su-nas-sve-posjetili.jpg,0.198,assets/legacy-wordpress-featured/2020/01/3109-2019-a-godina-na-nasem-portalu.webp,1600,1089,0.031,assets/legacy-wordpress-thumbs/2020/01/3109-2019-a-godina-na-nasem-portalu.webp,640,435,0.007
3082,Izborna skupština SOV,izborna-skupstina-sov,novosti/izborna-skupstina-sov.html,Novosti,21.01.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/01/20200117_195821.jpg,2020/01/20200117_195821.jpg,1.58,assets/legacy-wordpress-featured/2020/01/3082-izborna-skupstina-sov.webp,895,1600,0.097,assets/legacy-wordpress-thumbs/2020/01/3082-izborna-skupstina-sov.webp,358,640,0.021
3051,50. Zagrebačka speleološka škola,50-zagrebacka-speleoloska-skola,novosti/50-zagrebacka-speleoloska-skola.html,Novosti,20.01.2020.,https://sovelebit.wordpress.com/wp-content/uploads/2020/01/15_45-speleoskola.jpg,2020/01/15_45-speleoskola.jpg,0.373,assets/legacy-wordpress-featured/2020/01/3051-50-zagrebacka-speleoloska-skola.webp,1000,750,0.19,assets/legacy-wordpress-thumbs/2020/01/3051-50-zagrebacka-speleoloska-skola.webp,640,480,0.071
3036,NOVI VELEBITEN!,novi-velebiten-2,novosti/novi-velebiten-2.html,Novosti,21.11.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/11/velebiten-br-53.jpg,2019/11/velebiten-br-53.jpg,0.893,assets/legacy-wordpress-featured/2019/11/3036-novi-velebiten-2.webp,1166,1600,0.087,assets/legacy-wordpress-thumbs/2019/11/3036-novi-velebiten-2.webp,466,640,0.013
3013,Radne akcije na Ratkovom skloništu,radne-akcije-na-ratkovom-sklonistu,novosti/radne-akcije-na-ratkovom-sklonistu.html,Novosti,30.10.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/10/1_ratkovo-2019..jpg,2019/10/1_ratkovo-2019..jpg,0.61,assets/legacy-wordpress-featured/2019/10/3013-radne-akcije-na-ratkovom-sklonistu.webp,1600,900,0.148,assets/legacy-wordpress-thumbs/2019/10/3013-radne-akcije-na-ratkovom-sklonistu.webp,640,360,0.027
2856,Eisriesenwelt: Divovski ledeni svijet,divovski-ledeni-svijet,novosti/divovski-ledeni-svijet.html,Putopisi,16.10.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/10/3_eiswerfen-2019_hotel-u-kojem-smo-se-smjestili-odmah-pod-tennenom.jpg,2019/10/3_eiswerfen-2019_hotel-u-kojem-smo-se-smjestili-odmah-pod-tennenom.jpg,2.096,assets/legacy-wordpress-featured/2019/10/2856-divovski-ledeni-svijet.webp,1600,758,0.184,assets/legacy-wordpress-thumbs/2019/10/2856-divovski-ledeni-svijet.webp,640,303,0.025
2741,"Speleološka ekspedicija SOV - ""KINA 1988.""",speleoloska-ekspedicija-sov-kina-1988,novosti/speleoloska-ekspedicija-sov-kina-1988.html,Putopisi,09.10.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/10/naslovna-kina-1988_b.jpg,2019/10/naslovna-kina-1988_b.jpg,1.396,assets/legacy-wordpress-featured/2019/10/2741-speleoloska-ekspedicija-sov-kina-1988.webp,1600,1373,0.665,assets/legacy-wordpress-thumbs/2019/10/2741-speleoloska-ekspedicija-sov-kina-1988.webp,640,549,0.053
2719,Jama Nedam - nova hrvatska tisućica!,jama-nedam-nova-hrvatska-tisucica,novosti/jama-nedam-nova-hrvatska-tisucica.html,Istraživanja,19.09.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/09/nedam-13-15-9-2019.-marijan-sutlovic487-mak-sedmak-slaven-boban-i-darko-troha.jpg,2019/09/nedam-13-15-9-2019.-marijan-sutlovic487-mak-sedmak-slaven-boban-i-darko-troha.jpg,2.158,assets/legacy-wordpress-featured/2019/09/2719-jama-nedam-nova-hrvatska-tisucica.webp,1600,1200,0.166,assets/legacy-wordpress-thumbs/2019/09/2719-jama-nedam-nova-hrvatska-tisucica.webp,640,480,0.031
2700,Nedam blizu -1000!,2700,novosti/2700.html,Istraživanja,06.09.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/09/kamen2.jpg,2019/09/kamen2.jpg,0.671,assets/legacy-wordpress-featured/2019/09/2700-2700.webp,1600,776,0.14,assets/legacy-wordpress-thumbs/2019/09/2700-2700.webp,640,310,0.034
2651,"""Nedam"" je pokleknula",nedam-je-pokleknula,novosti/nedam-je-pokleknula.html,Istraživanja,27.06.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/06/1.nacrt-jame-nedam.jpg,2019/06/1.nacrt-jame-nedam.jpg,0.081,assets/legacy-wordpress-featured/2019/06/2651-nedam-je-pokleknula.webp,605,1181,0.024,assets/legacy-wordpress-thumbs/2019/06/2651-nedam-je-pokleknula.webp,327,640,0.008
2639,Mandelaja,mandelaja,novosti/mandelaja.html,Istraživanja,17.06.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/06/mandelaja_1.jpg,2019/06/mandelaja_1.jpg,1.933,assets/legacy-wordpress-featured/2019/06/2639-mandelaja.webp,1068,1600,0.491,assets/legacy-wordpress-thumbs/2019/06/2639-mandelaja.webp,427,640,0.09
2615,T2 - ili kako to Mađari rade,t2-ili-kako-to-madari-rade,novosti/t2-ili-kako-to-madari-rade.html,Putopisi,20.05.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/05/3.-t2-logo.jpeg,2019/05/3.-t2-logo.jpeg,0.169,assets/legacy-wordpress-featured/2019/05/2615-t2-ili-kako-to-madari-rade.webp,1600,508,0.027,assets/legacy-wordpress-thumbs/2019/05/2615-t2-ili-kako-to-madari-rade.webp,640,203,0.01
2598,Interview: Marko Rakovac,interview-marko-rakovac,novosti/interview-marko-rakovac.html,Razno,19.05.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/05/akcija-spac5a1avanja-unesrec487enog-speleologa-u-jami-riesending-njemac48dka-2014-.jpg,2019/05/akcija-spac5a1avanja-unesrec487enog-speleologa-u-jami-riesending-njemac48dka-2014-.jpg,0.101,assets/legacy-wordpress-featured/2019/05/2598-interview-marko-rakovac.webp,960,720,0.095,assets/legacy-wordpress-thumbs/2019/05/2598-interview-marko-rakovac.webp,640,480,0.044
2549,Nova podzemljarska generacija,2549,novosti/2549.html,Speleoškola,15.05.2019.,https://sovelebit.wordpress.com/wp-content/uploads/2019/05/5.jpg,2019/05/5.jpg,0.139,assets/legacy-wordpress-featured/2019/05/2549-2549.webp,960,720,0.161,assets/legacy-wordpress-thumbs/2019/05/2549-2549.webp,640,480,0.076
